record_id,classification,valid_structure,n_points,n_timestamps,invalid_timestamps,invalid_coordinates,negative_dt,zero_dt,positive_dt,same_time_different_position,consecutive_duplicate_position,long_gap_gt_30_source_seconds,edges_total,dt_computable,position_pairs_computable,time_span_raw,dt_min_raw,dt_max_raw,issues
231,CURRENT_RUN_REAL_DATA,True,125,125,0,0,0,2,122,1,30,0,124,124,124,1197,0.0,30.0,
232,CURRENT_RUN_REAL_DATA,True,119,119,0,0,0,0,118,0,17,0,118,118,118,1190,1.0,30.0,
233,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1186,9.0,22.0,
234,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1187,7.0,30.0,
235,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,3,98,3,19,3,101,101,101,1192,0.0,84.0,
236,CURRENT_RUN_REAL_DATA,True,154,154,0,0,0,0,153,0,14,0,153,153,153,1195,1.0,20.0,
237,CURRENT_RUN_REAL_DATA,True,95,95,0,0,0,0,94,0,84,0,94,94,94,1146,9.0,22.0,
238,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1193,1.0,21.0,
239,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,2,99,2,18,1,101,101,101,1191,0.0,47.0,
240,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1189,6.0,22.0,
241,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,76,0,100,100,100,1186,1.0,20.0,
242,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,5,112,5,12,1,117,117,117,1198,0.0,32.0,
243,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,40,0,99,99,99,1190,2.0,29.0,
244,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1191,3.0,20.0,
245,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,21,88,19,19,1,109,109,109,1178,0.0,221.0,
246,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,1,106,1,0,0,107,107,107,1190,0.0,28.0,
247,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,1,97,1,22,1,98,98,98,1191,0.0,55.0,
248,CURRENT_RUN_REAL_DATA,True,127,127,0,0,0,2,124,2,28,0,126,126,126,1193,0.0,28.0,
249,CURRENT_RUN_REAL_DATA,True,80,80,0,0,0,0,79,0,3,1,79,79,79,1190,10.0,240.0,
250,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,87,0,98,98,98,1195,9.0,21.0,
251,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,14,95,14,0,2,109,109,109,1191,0.0,94.0,
252,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1194,1.0,20.0,
253,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,1,102,1,34,1,103,103,103,1193,0.0,31.0,
254,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,2,109,2,17,0,111,111,111,1193,0.0,27.0,
255,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,75,0,100,100,100,1196,1.0,22.0,
256,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,7,0,98,98,98,1173,6.0,27.0,
257,CURRENT_RUN_REAL_DATA,True,117,117,0,0,0,3,113,3,27,1,116,116,116,1194,0.0,40.0,
258,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,6,94,1,12,1,100,100,100,1190,0.0,89.0,
259,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,77,0,98,98,98,1196,9.0,22.0,
260,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1190,7.0,23.0,
261,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,25,0,99,99,99,1191,4.0,21.0,
262,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,43,0,98,98,98,1169,2.0,20.0,
263,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,5,92,5,68,2,97,97,97,1186,0.0,63.0,
264,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,88,0,97,97,97,1195,9.0,30.0,
265,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,2,95,2,23,2,97,97,97,1190,0.0,50.0,
266,CURRENT_RUN_REAL_DATA,True,141,141,0,0,0,3,137,3,15,1,140,140,140,1187,0.0,37.0,
267,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,1,108,1,26,0,109,109,109,1180,0.0,29.0,
268,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,4.0,20.0,
269,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1187,7.0,20.0,
270,CURRENT_RUN_REAL_DATA,True,94,94,0,0,0,7,86,1,83,2,93,93,93,1180,0.0,94.0,
271,CURRENT_RUN_REAL_DATA,True,116,116,0,0,0,1,114,1,28,0,115,115,115,1194,0.0,30.0,
272,CURRENT_RUN_REAL_DATA,True,152,152,0,0,0,9,142,6,32,1,151,151,151,1191,0.0,72.0,
273,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,2,108,2,69,0,110,110,110,1186,0.0,22.0,
274,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,0,103,0,26,1,103,103,103,1195,1.0,86.0,
275,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1194,10.0,20.0,
276,CURRENT_RUN_REAL_DATA,True,71,71,0,0,0,0,70,0,9,0,70,70,70,850,9.0,21.0,
277,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,92,0,99,99,99,1190,4.0,20.0,
278,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1188,7.0,28.0,
279,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,31,0,100,100,100,1185,2.0,30.0,
280,CURRENT_RUN_REAL_DATA,True,153,153,0,0,0,3,149,2,26,0,152,152,152,1191,0.0,24.0,
281,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,2,105,2,71,0,107,107,107,1186,0.0,20.0,
282,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,3,97,1,55,1,100,100,100,1190,0.0,78.0,
283,CURRENT_RUN_REAL_DATA,True,125,125,0,0,0,9,115,6,27,2,124,124,124,1189,0.0,84.0,
284,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1187,5.0,20.0,
285,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,42,0,102,102,102,1195,1.0,21.0,
286,CURRENT_RUN_REAL_DATA,True,157,157,0,0,0,2,154,2,10,0,156,156,156,1190,0.0,26.0,
287,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1189,8.0,22.0,
288,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,59,0,102,102,102,1179,1.0,22.0,
289,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,51,0,102,102,102,1194,2.0,24.0,
290,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1189,7.0,23.0,
291,CURRENT_RUN_REAL_DATA,True,91,91,0,0,0,0,90,0,20,0,90,90,90,1042,1.0,22.0,
292,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1194,9.0,21.0,
293,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,1,0,99,99,99,1198,8.0,20.0,
294,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,8,91,7,56,2,99,99,99,1186,0.0,83.0,
295,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,0,0,98,98,98,1186,3.0,28.0,
296,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,13,95,11,23,4,108,108,108,1195,0.0,98.0,
297,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,3,105,3,0,0,108,108,108,1186,0.0,30.0,
298,CURRENT_RUN_REAL_DATA,True,140,140,0,0,0,12,127,11,18,2,139,139,139,1190,0.0,43.0,
299,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,80,0,98,98,98,1195,10.0,20.0,
300,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,6,93,2,79,3,99,99,99,1190,0.0,34.0,
301,CURRENT_RUN_REAL_DATA,True,120,120,0,0,0,7,112,6,21,1,119,119,119,1190,0.0,31.0,
302,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,2,103,2,15,0,105,105,105,1189,0.0,29.0,
303,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,0,95,0,87,0,95,95,95,1168,6.0,30.0,
304,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1194,1.0,23.0,
305,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,33,1,101,101,101,1188,1.0,31.0,
306,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,5,105,5,4,4,110,110,110,1196,0.0,53.0,
307,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,9,108,5,59,4,117,117,117,1193,0.0,68.0,
308,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1191,3.0,20.0,
309,CURRENT_RUN_REAL_DATA,True,117,117,0,0,0,14,102,13,13,2,116,116,116,1174,0.0,97.0,
310,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1183,1.0,22.0,
311,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,5,102,2,18,0,107,107,107,1193,0.0,30.0,
312,CURRENT_RUN_REAL_DATA,True,127,127,0,0,0,13,113,13,14,2,126,126,126,1183,0.0,101.0,
313,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,0,114,0,0,0,114,114,114,1195,1.0,29.0,
314,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1190,7.0,21.0,
315,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,5,112,4,11,1,117,117,117,1189,0.0,54.0,
316,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,1,98,98,98,1189,7.0,31.0,
317,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,2,102,2,21,0,104,104,104,1191,0.0,30.0,
318,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,14,86,4,47,5,100,100,100,1158,0.0,117.0,
319,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,2.0,20.0,
320,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,3,96,1,80,1,99,99,99,1186,0.0,43.0,
321,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,9,0,101,101,101,1126,1.0,27.0,
322,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1190,6.0,21.0,
323,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,2,110,2,29,0,112,112,112,1193,0.0,30.0,
324,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1192,10.0,20.0,
325,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,2,111,0,30,0,113,113,113,1191,0.0,23.0,
326,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,2,104,2,66,0,106,106,106,1196,0.0,28.0,
327,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1190,3.0,22.0,
328,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,93,0,99,99,99,1189,8.0,21.0,
329,CURRENT_RUN_REAL_DATA,True,133,133,0,0,0,11,121,11,14,3,132,132,132,1191,0.0,80.0,
330,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,22,0,105,105,105,1182,2.0,30.0,
331,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,5.0,20.0,
332,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,1,107,0,28,1,108,108,108,1189,0.0,31.0,
333,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,90,0,98,98,98,1186,6.0,30.0,
334,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,92,0,98,98,98,1190,2.0,28.0,
335,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,1,0,105,105,105,1190,1.0,24.0,
336,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1180,4.0,21.0,
337,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,5,91,5,26,3,96,96,96,1177,0.0,57.0,
338,CURRENT_RUN_REAL_DATA,True,72,72,0,0,0,9,62,6,14,1,71,71,71,797,0.0,107.0,
339,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,5,108,5,0,2,113,113,113,1167,0.0,41.0,
340,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1194,1.0,21.0,
341,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1191,3.0,20.0,
342,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,89,0,99,99,99,1195,0.0,21.0,
343,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,0,0,105,105,105,1195,1.0,22.0,
344,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,22,85,22,1,4,107,107,107,1146,0.0,82.0,
345,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1193,1.0,21.0,
346,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,4,93,4,19,2,97,97,97,1195,0.0,105.0,
347,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,89,0,99,99,99,1189,0.0,22.0,
348,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,93,0,98,98,98,1190,10.0,20.0,
349,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,0,95,0,94,1,95,95,95,1189,7.0,51.0,
350,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1193,2.0,21.0,
351,CURRENT_RUN_REAL_DATA,True,124,124,0,0,0,0,123,0,17,0,123,123,123,1196,1.0,22.0,
352,CURRENT_RUN_REAL_DATA,True,170,170,0,0,0,116,53,56,76,1,169,169,169,543,0.0,34.0,
353,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,73,23,21,70,9,96,96,96,998,0.0,206.0,
354,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1191,3.0,30.0,
355,CURRENT_RUN_REAL_DATA,True,134,134,0,0,0,4,129,4,20,0,133,133,133,1197,0.0,29.0,
356,CURRENT_RUN_REAL_DATA,True,140,140,0,0,0,15,124,15,35,0,139,139,139,1186,0.0,30.0,
357,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,1,97,0,78,0,98,98,98,1185,0.0,21.0,
358,CURRENT_RUN_REAL_DATA,True,120,120,0,0,0,5,114,5,23,1,119,119,119,1181,0.0,50.0,
359,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,1,32,1,99,99,99,1191,0.0,86.0,
360,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,1,97,0,79,0,98,98,98,1186,0.0,22.0,
361,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1194,1.0,21.0,
362,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1192,2.0,20.0,
363,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,1,102,1,30,1,103,103,103,1189,0.0,101.0,
364,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1195,1.0,20.0,
365,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,30,72,2,92,9,102,102,102,1176,0.0,137.0,
366,CURRENT_RUN_REAL_DATA,True,120,120,0,0,0,2,117,2,25,0,119,119,119,1169,0.0,30.0,
367,CURRENT_RUN_REAL_DATA,True,136,136,0,0,0,2,133,2,15,0,135,135,135,1190,0.0,30.0,
368,CURRENT_RUN_REAL_DATA,True,137,137,0,0,0,44,92,35,56,1,136,136,136,959,0.0,46.0,
369,CURRENT_RUN_REAL_DATA,True,95,95,0,0,0,3,91,3,7,2,94,94,94,1157,0.0,47.0,
370,CURRENT_RUN_REAL_DATA,True,95,95,0,0,0,0,94,0,86,0,94,94,94,1190,6.0,30.0,
371,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,81,0,99,99,99,1191,4.0,20.0,
372,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1181,4.0,21.0,
373,CURRENT_RUN_REAL_DATA,True,70,70,0,0,0,9,60,1,19,2,69,69,69,728,0.0,59.0,
374,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1189,1.0,21.0,
375,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,0,95,0,85,0,95,95,95,1172,1.0,29.0,
376,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,0,95,0,87,2,95,95,95,1194,1.0,31.0,
377,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,80,0,99,99,99,1189,0.0,23.0,
378,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,77,0,97,97,97,1195,10.0,30.0,
379,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,84,0,99,99,99,1191,3.0,20.0,
380,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,6,97,2,25,1,103,103,103,1146,0.0,84.0,
381,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1191,4.0,20.0,
382,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1190,7.0,30.0,
383,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,0,114,0,2,0,114,114,114,1187,1.0,25.0,
384,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,17,0,105,105,105,1191,2.0,30.0,
385,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,5,108,5,0,1,113,113,113,1188,0.0,35.0,
386,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1187,7.0,21.0,
387,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,33,2,99,99,99,1190,2.0,39.0,
388,CURRENT_RUN_REAL_DATA,True,117,117,0,0,0,2,114,2,0,0,116,116,116,1194,0.0,24.0,
389,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,69,0,105,105,105,1194,1.0,21.0,
390,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,1,99,1,81,0,100,100,100,1191,0.0,30.0,
391,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1189,8.0,22.0,
392,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1191,9.0,21.0,
393,CURRENT_RUN_REAL_DATA,True,126,126,0,0,0,4,121,4,33,0,125,125,125,1186,0.0,28.0,
394,CURRENT_RUN_REAL_DATA,True,93,93,0,0,0,34,58,10,61,5,92,92,92,1186,0.0,302.0,
395,CURRENT_RUN_REAL_DATA,True,94,94,0,0,0,2,91,2,17,1,93,93,93,1186,0.0,158.0,
396,CURRENT_RUN_REAL_DATA,True,85,85,0,0,0,31,53,22,17,1,84,84,84,655,0.0,31.0,
397,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,81,0,99,99,99,1191,4.0,20.0,
398,CURRENT_RUN_REAL_DATA,True,150,150,0,0,0,16,133,15,33,0,149,149,149,1187,0.0,28.0,
399,CURRENT_RUN_REAL_DATA,True,71,71,0,0,0,38,32,38,3,5,70,70,70,862,0.0,316.0,
400,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1193,1.0,21.0,
401,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,3,97,0,80,0,100,100,100,1189,0.0,30.0,
402,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1191,9.0,21.0,
403,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1180,4.0,21.0,
404,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,3,104,1,20,1,107,107,107,1186,0.0,37.0,
405,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1190,4.0,21.0,
406,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,1,105,1,20,0,106,106,106,1196,0.0,24.0,
407,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,2,103,2,3,1,105,105,105,1196,0.0,38.0,
408,CURRENT_RUN_REAL_DATA,True,120,120,0,0,0,4,115,4,1,1,119,119,119,1176,0.0,44.0,
409,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,2,101,2,51,1,103,103,103,1188,0.0,66.0,
410,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1189,7.0,23.0,
411,CURRENT_RUN_REAL_DATA,True,92,92,0,0,0,1,90,1,18,3,91,91,91,1186,0.0,76.0,
412,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,60,0,99,99,99,1190,4.0,20.0,
413,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,12,0,99,99,99,1193,2.0,20.0,
414,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,4,105,4,25,0,109,109,109,1179,0.0,21.0,
415,CURRENT_RUN_REAL_DATA,True,126,126,0,0,0,3,122,3,24,0,125,125,125,1195,0.0,24.0,
416,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,1,89,0,99,99,99,1194,0.0,30.0,
417,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1190,7.0,23.0,
418,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,74,0,99,99,99,1187,2.0,29.0,
419,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,1,113,1,21,0,114,114,114,1190,0.0,21.0,
420,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,81,0,99,99,99,1190,3.0,20.0,
421,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,5,100,5,6,2,105,105,105,1196,0.0,89.0,
422,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,0,95,0,85,0,95,95,95,1192,4.0,30.0,
423,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,86,0,97,97,97,1189,9.0,21.0,
424,CURRENT_RUN_REAL_DATA,True,81,81,0,0,0,39,41,37,12,1,80,80,80,1193,0.0,789.0,
425,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,10,97,9,11,1,107,107,107,1186,0.0,31.0,
426,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1193,2.0,21.0,
427,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,0,106,0,26,0,106,106,106,1192,1.0,30.0,
428,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1191,8.0,21.0,
429,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1191,4.0,21.0,
430,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,1,97,0,83,1,98,98,98,1190,0.0,35.0,
431,CURRENT_RUN_REAL_DATA,True,116,116,0,0,0,1,114,0,41,1,115,115,115,1194,0.0,31.0,
432,CURRENT_RUN_REAL_DATA,True,117,117,0,0,0,1,115,1,0,0,116,116,116,1187,0.0,23.0,
433,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,0,106,0,0,0,106,106,106,1188,2.0,30.0,
434,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1191,4.0,20.0,
435,CURRENT_RUN_REAL_DATA,True,136,136,0,0,0,1,134,1,31,0,135,135,135,1191,0.0,25.0,
436,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1194,9.0,21.0,
437,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,77,0,96,96,96,1195,9.0,30.0,
438,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,3,99,0,30,1,102,102,102,1190,0.0,42.0,
439,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,1,98,98,98,1186,5.0,31.0,
440,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1190,6.0,22.0,
441,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,3,1,96,96,96,1195,9.0,41.0,
442,CURRENT_RUN_REAL_DATA,True,122,122,0,0,0,0,121,0,5,0,121,121,121,1149,1.0,30.0,
443,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1191,2.0,20.0,
444,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1189,9.0,21.0,
445,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,0,108,0,0,1,108,108,108,1196,1.0,31.0,
446,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,10,91,2,81,2,101,101,101,1191,0.0,34.0,
447,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,3,96,0,79,1,99,99,99,1195,0.0,41.0,
448,CURRENT_RUN_REAL_DATA,True,166,166,0,0,0,3,162,0,13,1,165,165,165,1195,0.0,40.0,
449,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,93,0,99,99,99,1192,1.0,21.0,
450,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,1,109,1,24,0,110,110,110,1167,0.0,25.0,
451,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,82,0,99,99,99,1192,3.0,20.0,
452,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1186,6.0,30.0,
453,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,3,97,1,79,1,100,100,100,1186,0.0,43.0,
454,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1191,1.0,21.0,
455,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,5,98,5,19,2,103,103,103,1192,0.0,56.0,
456,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,2,100,2,34,1,102,102,102,1194,0.0,31.0,
457,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,2,97,0,89,1,99,99,99,1189,0.0,36.0,
458,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,80,34,23,86,8,114,114,114,1168,0.0,334.0,
459,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,3,96,1,89,1,99,99,99,1195,0.0,45.0,
460,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,13,0,102,102,102,1194,3.0,20.0,
461,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,2,109,1,30,1,111,111,111,1188,0.0,75.0,
